_merge_key,stop_name,boardings,alightings,passengers,route_count,lat,lon,district,total_riders,boardings_per_route,hourly_pattern_boardings,morning_boardings,evening_boardings,peak_hour,peak_hour_label,morning_concentration,evening_concentration,boarding_alighting_diff,boarding_alighting_imbalance,stop_type
name:펜타힐즈푸르지오2차 정문|,펜타힐즈푸르지오2차 정문,17890,3227,3227,,,,,21117,,592.0,213.0,111.0,8.0,8시,35.97972972972973,18.75,14663,0.6943694653596628,출근형
name:평광3차아파트|,평광3차아파트,157019,8995,8995,2.0,35.72696,128.4474633,달성군,166014,78509.5,5214.0,1860.0,820.0,7.0,7시,35.67318757192175,15.726889144610665,148024,0.8916356451865506,출근형
name:평광3차아파트건너|,평광3차아파트건너,77248,17627,17627,2.0,35.72687167,128.44754,달성군,94875,38624.0,2585.0,935.0,375.0,7.0,7시,36.17021276595745,14.506769825918761,59621,0.6284163372859025,출근형
name:평광마을회관|,평광마을회관,1838,4,4,1.0,35.93266587,128.690336,동구,1842,1838.0,39.0,11.0,1.0,10.0,10시,28.205128205128204,2.564102564102564,1834,0.995656894679696,저이용형
name:평광종점|,평광종점,8347,904,904,1.0,35.93089667,128.6946183,동구,9251,8347.0,261.0,95.0,39.0,8.0,8시,36.39846743295019,14.942528735632186,7443,0.8045616690087558,출근형
name:평리1동행정복지센터건너|,평리1동행정복지센터건너,7465,2794,2794,1.0,35.87582847,128.5635872,서구,10259,7465.0,224.0,52.0,46.0,8.0,8시,23.214285714285715,20.535714285714285,4671,0.455307534847451,생활형
name:평리1동행정복지센터앞|,평리1동행정복지센터앞,69801,4653,4653,1.0,35.87574175,128.5651939,서구,74454,69801.0,2304.0,480.0,234.0,12.0,12시,20.833333333333336,10.15625,65148,0.8750100733338706,생활형
name:평리2동행정복지센터건너|,평리2동행정복지센터건너,68249,11910,11910,,,,,80159,,,,,,,,,56339,0.7028406042989558,분류 불가
name:평리2동행정복지센터앞|,평리2동행정복지센터앞,49944,35739,35739,,,,,85683,,,,,,,,,14205,0.1657855117117748,분류 불가
name:평리3동행정복지센터건너|,평리3동행정복지센터건너,53438,4827,4827,1.0,35.8756699,128.5620243,서구,58265,53438.0,1766.0,412.0,224.0,13.0,13시,23.32955832389581,12.684031710079275,48611,0.8343087616922681,생활형
name:평리5동행정복지센터건너|,평리5동행정복지센터건너,7629,23440,23440,3.0,35.87441052,128.5487067,서구,31069,2543.0,248.0,105.0,48.0,8.0,8시,42.33870967741936,19.35483870967742,-15811,0.5088995461714249,출근형
name:평리5동행정복지센터앞|,평리5동행정복지센터앞,22524,6056,6056,3.0,35.87425428,128.5485362,서구,28580,7508.0,736.0,247.0,114.0,8.0,8시,33.559782608695656,15.489130434782608,16468,0.5762071378586424,출근형
name:평리6동행정복지센터건너|,평리6동행정복지센터건너,46781,27372,27372,4.0,35.8789433,128.5500097,서구,74153,11695.25,1592.0,430.0,402.0,7.0,7시,27.010050251256278,25.251256281407038,19409,0.26174261324558684,출퇴근형
name:평리6동행정복지센터앞|,평리6동행정복지센터앞,122119,60462,60462,4.0,35.87872998,128.550677,서구,182581,30529.75,4116.0,1006.0,825.0,8.0,8시,24.441205053449952,20.043731778425656,61657,0.33769669352232706,생활형
name:평리광명네거리|,평리광명네거리,6159,12983,12983,1.0,35.87566167,128.5561533,서구,19142,6159.0,165.0,56.0,23.0,7.0,7시,33.939393939393945,13.939393939393941,-6824,0.3564935743391495,출근형
name:평리광명맨션앞|,평리광명맨션앞,11340,18378,18378,3.0,35.87526,128.553095,서구,29718,3780.0,406.0,147.0,71.0,7.0,7시,36.206896551724135,17.48768472906404,-7038,0.23682616596002423,출근형
name:평리네거리3|,평리네거리3,18135,17870,17870,4.0,35.87906343,128.5531857,서구,36005,4533.75,661.0,225.0,135.0,7.0,7시,34.039334341906205,20.423600605143722,265,0.007360088876544924,출근형
name:평리중학교건너|,평리중학교건너,46951,20372,20372,2.0,35.87443297,128.5630123,서구,67323,23475.5,1603.0,333.0,244.0,12.0,12시,20.773549594510293,15.221459762944479,26579,0.39479821160673173,생활형
name:평리중학교앞|,평리중학교앞,90606,8478,8478,1.0,35.87435333,128.562945,서구,99084,90606.0,3041.0,826.0,614.0,8.0,8시,27.162117724432754,20.190726734626768,82128,0.8288724718420734,출근형
name:평리청구타운건너|,평리청구타운건너,520190,141797,141797,5.0,35.86457,128.5561317,서구,661987,104038.0,18586.0,4462.0,4056.0,8.0,8시,24.00731733562897,21.822877434628214,378393,0.5716018592510125,생활형
name:평리청구타운앞|,평리청구타운앞,540520,146170,146170,5.0,35.86451333,128.555985,서구,686690,108104.0,19055.0,4288.0,4287.0,8.0,8시,22.503279979008134,22.49803201259512,394350,0.5742766022513798,생활형
name:평안|,평안,15260,5780,5780,3.0,35.82349167,128.5072017,달서구,21040,5086.666666666667,502.0,33.0,380.0,18.0,18시,6.573705179282868,75.69721115537848,9480,0.4505703422053232,퇴근형
name:평촌1리|,평촌1리,83,16,16,1.0,35.645422,128.449117,달성군,99,83.0,0.0,0.0,0.0,5.0,5시,,,67,0.6767676767676768,저이용형
name:평촌리|,평촌리,591,9,9,1.0,35.64360333,128.45817,달성군,600,591.0,6.0,0.0,0.0,10.0,10시,0.0,0.0,582,0.97,저이용형
name:평호리-낫거리|,평호리-낫거리,503,20,20,1.0,36.22021167,128.49717,군위군,523,503.0,6.0,0.0,0.0,6.0,6시,0.0,0.0,483,0.9235181644359465,저이용형
name:평호리마을회관|,평호리마을회관,4,4,4,1.0,36.230565,128.4880333,군위군,8,4.0,0.0,0.0,0.0,5.0,5시,,,0,0.0,저이용형
name:평화시장(닭똥집골목)건너|,평화시장(닭똥집골목)건너,422378,147502,147502,5.0,35.88239627,128.6206909,동구,569880,84475.6,14832.0,2067.0,3439.0,15.0,15시,13.936084142394822,23.186353829557714,274876,0.4823401417842353,생활형
name:평화시장(닭똥집골목)앞|,평화시장(닭똥집골목)앞,821931,230474,230474,12.0,35.88277447,128.6214066,동구,1052405,68494.25,30040.0,4611.0,6421.0,17.0,17시,15.349533954727029,21.374833555259652,591457,0.5620051216024249,생활형
name:평화씨엠비건너|,평화씨엠비건너,16888,1724,1724,1.0,35.74083333,128.4645533,달성군,18612,16888.0,540.0,98.0,275.0,17.0,17시,18.14814814814815,50.92592592592593,15164,0.8147431764453041,퇴근형
name:평화씨엠비앞|,평화씨엠비앞,5970,9052,9052,2.0,35.74069333,128.4642733,달성군,15022,2985.0,160.0,21.0,136.0,17.0,17시,13.125,85.0,-3082,0.20516575688989483,퇴근형
name:평화정공건너|,평화정공건너,4244,11151,11151,1.0,35.862542,128.537675,서구,15395,4244.0,106.0,1.0,67.0,18.0,18시,0.9433962264150944,63.20754716981132,-6907,0.4486521597921403,퇴근형
name:평화정공앞|,평화정공앞,10271,3512,3512,1.0,35.86230538,128.5373316,서구,13783,10271.0,325.0,26.0,214.0,18.0,18시,8.0,65.84615384615384,6759,0.49038670826380326,퇴근형
name:평화타운건너|,평화타운건너,272504,35014,35014,7.0,35.85036,128.5170183,달서구,307518,38929.142857142855,9434.0,2665.0,2189.0,8.0,8시,28.248887004451984,23.20330718677125,237490,0.7722799966180841,출근형
name:폐수처리장 건너|,폐수처리장 건너,3865,1620,1620,,,,,5485,,42.0,4.0,4.0,13.0,13시,9.523809523809524,9.523809523809524,2245,0.40929808568824066,생활형
name:폐수처리장|,폐수처리장,5311,3426,3426,,,,,8737,,72.0,7.0,31.0,17.0,17시,9.722222222222223,43.05555555555556,1885,0.21574911296783794,퇴근형
name:포산고등학교1|,포산고등학교1,22252,3439,3439,2.0,35.68930158,128.4498149,달성군,25691,11126.0,728.0,116.0,261.0,17.0,17시,15.934065934065933,35.85164835164835,18813,0.73227978669573,퇴근형
name:포산고등학교2|,포산고등학교2,11694,5284,5284,2.0,35.6890743,128.4499238,달성군,16978,5847.0,373.0,0.0,118.0,16.0,16시,0.0,31.63538873994638,6410,0.3775474143008599,퇴근형
name:포산고등학교3|,포산고등학교3,165199,1346,1346,1.0,35.69104667,128.4492267,달성군,166545,165199.0,5470.0,1553.0,842.0,7.0,7시,28.391224862888482,15.393053016453381,163853,0.9838362004263113,출근형
name:포산고사거리|,포산고사거리,1736,2366,2366,2.0,35.69011833,128.446245,달성군,4102,868.0,45.0,0.0,10.0,16.0,16시,0.0,22.22222222222222,-630,0.15358361774744028,저이용형
name:포산서사거리1|,포산서사거리1,26714,1353,1353,2.0,35.689305,128.4542283,달성군,28067,13357.0,872.0,258.0,198.0,8.0,8시,29.587155963302752,22.706422018348622,25361,0.9035878433747818,출근형
name:포산서사거리2|,포산서사거리2,1669,4047,4047,2.0,35.68911167,128.4544267,달성군,5716,834.5,28.0,28.0,0.0,8.0,8시,100.0,0.0,-2378,0.4160251924422673,저이용형
name:포산중학교건너|,포산중학교건너,29243,506,506,1.0,35.697035,128.4619283,달성군,29749,29243.0,972.0,323.0,197.0,7.0,7시,33.23045267489712,20.267489711934157,28737,0.9659820498168006,출근형
name:포산중학교앞|,포산중학교앞,3755,6762,6762,1.0,35.69687667,128.4617717,달성군,10517,3755.0,78.0,54.0,1.0,7.0,7시,69.23076923076923,1.282051282051282,-3007,0.2859180374631549,출근형
name:푸드웰건너|,푸드웰건너,53658,710,710,2.0,35.83512,128.4991667,달서구,54368,26829.0,1791.0,169.0,1094.0,17.0,17시,9.43606923506421,61.08319374651033,52948,0.9738816951147734,퇴근형
name:푸드웰앞|,푸드웰앞,1056,7077,7077,1.0,35.83540667,128.5005383,달서구,8133,1056.0,3.0,0.0,2.0,18.0,18시,0.0,66.66666666666666,-6021,0.7403172261158244,저이용형
name:푸르밀대구공장|,푸르밀대구공장,1780,20,20,2.0,35.739967,128.469503,달성군,1800,890.0,33.0,0.0,29.0,18.0,18시,0.0,87.87878787878788,1760,0.9777777777777777,저이용형
name:푸르밀대구공장건너|,푸르밀대구공장건너,103,277,277,2.0,35.74041167,128.4698033,달성군,380,51.5,0.0,0.0,0.0,5.0,5시,,,-174,0.45789473684210524,저이용형
name:풍국주정공업|,풍국주정공업,23344,3014,3014,3.0,35.823085,128.507355,달서구,26358,7781.333333333333,773.0,66.0,417.0,17.0,17시,8.538163001293661,53.94566623544631,20330,0.7713028302602626,퇴근형
name:하곡리-동리|,하곡리-동리,98,72,72,1.0,36.235954165,128.58396585,군위군,170,98.0,2.0,2.0,0.0,8.0,8시,100.0,0.0,26,0.15294117647058825,저이용형
name:하곡리-속골|,하곡리-속골,101,6,6,1.0,36.231285830000004,128.5924033,군위군,107,101.0,0.0,0.0,0.0,5.0,5시,,,95,0.8878504672897196,저이용형
name:하곡리|,하곡리,582,1,1,1.0,36.238,128.584505,군위군,583,582.0,19.0,9.0,0.0,8.0,8시,47.368421052631575,0.0,581,0.9965694682675815,저이용형
name:하나리움앞|,하나리움앞,40944,78798,78798,2.0,35.69551167,128.463705,달성군,119742,20472.0,1409.0,396.0,317.0,7.0,7시,28.105039034776436,22.498225691980128,-37854,0.3161296788094403,출근형
name:하나원전문장례식장|,하나원전문장례식장,211,692,692,2.0,35.71362667,128.4436767,달성군,903,105.5,1.0,0.0,1.0,18.0,18시,0.0,100.0,-481,0.5326688815060908,저이용형
name:하목정(종점)|,하목정(종점),4,72,72,1.0,35.882045,128.407475,달성군,76,4.0,0.0,0.0,0.0,5.0,5시,,,-68,0.8947368421052632,저이용형
name:하빈농협건너|,하빈농협건너,3603,10,10,1.0,35.90006522,128.4405483,달성군,3613,3603.0,86.0,19.0,26.0,19.0,19시,22.093023255813954,30.23255813953488,3593,0.9944644339883754,퇴근형
name:하빈농협동곡지점1|,하빈농협동곡지점1,506,329,329,4.0,35.87720333,128.4214583,달성군,835,126.5,3.0,0.0,0.0,11.0,11시,0.0,0.0,177,0.2119760479041916,저이용형
name:하빈농협동곡지점2|,하빈농협동곡지점2,6524,136,136,4.0,35.87718045,128.4208297,달성군,6660,1631.0,190.0,73.0,54.0,20.0,20시,38.421052631578945,28.421052631578945,6388,0.9591591591591592,출퇴근형
name:하빈농협앞|,하빈농협앞,115,866,866,1.0,35.900748,128.4431,달성군,981,115.0,0.0,0.0,0.0,5.0,5시,,,-751,0.7655453618756372,저이용형
name:하빈농협입구|,하빈농협입구,412,1243,1243,1.0,35.899975,128.440525,달성군,1655,412.0,0.0,0.0,0.0,5.0,5시,,,-831,0.5021148036253776,저이용형
name:하빈면행정복지센터건너|,하빈면행정복지센터건너,5392,37,37,1.0,35.90170853,128.4450354,달성군,5429,5392.0,173.0,40.0,22.0,9.0,9시,23.121387283236995,12.716763005780345,5355,0.9863694971449622,생활형
name:하빈면행정복지센터앞|,하빈면행정복지센터앞,468,220,220,1.0,35.90161647,128.4451117,달성군,688,468.0,2.0,0.0,0.0,11.0,11시,0.0,0.0,248,0.36046511627906974,저이용형
name:하빈우체국건너|,하빈우체국건너,4688,26,26,1.0,35.90301,128.445645,달성군,4714,4688.0,136.0,63.0,25.0,9.0,9시,46.32352941176471,18.38235294117647,4662,0.9889690284259652,출근형
name:하빈우체국앞|,하빈우체국앞,60,144,144,1.0,35.90313333,128.4456717,달성군,204,60.0,0.0,0.0,0.0,5.0,5시,,,-84,0.4117647058823529,저이용형
name:하빈체육공원건너|,하빈체육공원건너,33,189,189,1.0,35.87138667,128.3951,달성군,222,33.0,0.0,0.0,0.0,5.0,5시,,,-156,0.7027027027027027,저이용형
name:하빈체육공원앞|,하빈체육공원앞,2431,3,3,1.0,35.87147667,128.3950433,달성군,2434,2431.0,69.0,0.0,61.0,19.0,19시,0.0,88.40579710144928,2428,0.9975349219391948,퇴근형
name:하빈초등학교앞|,하빈초등학교앞,5733,35,35,1.0,35.90076333,128.4425067,달성군,5768,5733.0,185.0,46.0,29.0,11.0,11시,24.864864864864867,15.675675675675677,5698,0.9878640776699029,생활형
name:하산1리|,하산1리,3211,2,2,1.0,35.87917167,128.3999217,달성군,3213,3211.0,69.0,9.0,7.0,10.0,10시,13.043478260869565,10.144927536231885,3209,0.998755057578587,생활형
name:하산2리|,하산2리,370,13,13,1.0,35.88209167,128.4073917,달성군,383,370.0,1.0,0.0,1.0,17.0,17시,0.0,100.0,357,0.9321148825065274,저이용형
name:하산스무지(종점)|,하산스무지(종점),3128,255,255,1.0,35.89021817,128.4161895,달성군,3383,3128.0,60.0,10.0,33.0,17.0,17시,16.666666666666664,55.00000000000001,2873,0.8492462311557789,퇴근형
name:하양대구은행|,하양대구은행,219182,40042,40042,,,,,259224,,4247.0,586.0,1099.0,17.0,17시,13.797975041205557,25.8770897103838,179140,0.6910625559361787,퇴근형
name:하양시외버스터미널 건너|,하양시외버스터미널 건너,165494,22338,22338,,,,,187832,,1800.0,217.0,483.0,17.0,17시,12.055555555555555,26.833333333333332,143156,0.7621491545636526,퇴근형
name:하양시외버스터미널|,하양시외버스터미널,119112,57419,57419,,,,,176531,,2055.0,195.0,552.0,13.0,13시,9.48905109489051,26.86131386861314,61693,0.3494740300570438,퇴근형
name:하양시장 건너|,하양시장 건너,16470,8236,8236,,,,,24706,,76.0,16.0,13.0,8.0,8시,21.052631578947366,17.105263157894736,8234,0.33327936533635555,생활형
name:하양시장|,하양시장,14481,13570,13570,,,,,28051,,50.0,3.0,7.0,12.0,12시,6.0,14.000000000000002,911,0.03247656055042601,생활형
name:하양역 건너|,하양역 건너,147315,77572,77572,,,,,224887,,1504.0,216.0,407.0,21.0,21시,14.361702127659576,27.061170212765955,69743,0.31012464037494386,퇴근형
name:하양역|,하양역,253686,59467,59467,,,,,313153,,4976.0,589.0,1443.0,21.0,21시,11.836816720257234,28.9991961414791,194219,0.6202048200081111,퇴근형
name:하양종점(518번) 건너|,하양종점(518번) 건너,14,626,626,,,,,640,,0.0,0.0,0.0,5.0,5시,,,-612,0.95625,저이용형
name:하양청구2차타운 건너|,하양청구2차타운 건너,35,459,459,,,,,494,,0.0,0.0,0.0,5.0,5시,,,-424,0.8582995951417004,저이용형
name:하양청구2차타운|,하양청구2차타운,2951,4053,4053,,,,,7004,,5.0,1.0,2.0,6.0,6시,20.0,40.0,-1102,0.15733866362078813,퇴근형
name:하양초등학교 건너|,하양초등학교 건너,276764,148050,148050,,,,,424814,,3839.0,969.0,665.0,8.0,8시,25.240948163584264,17.322219327949988,128714,0.30298907286483023,출근형
name:하양초등학교|,하양초등학교,170356,72611,72611,,,,,242967,,3013.0,429.0,863.0,17.0,17시,14.238300696979756,28.642548954530366,97745,0.4022974313384122,퇴근형
name:하양코아루아파트|,하양코아루아파트,45428,1874,1874,,,,,47302,,204.0,41.0,41.0,14.0,14시,20.098039215686274,20.098039215686274,43554,0.9207644497061435,생활형
name:하양한전 건너|,하양한전 건너,23734,5809,5809,,,,,29543,,81.0,17.0,15.0,8.0,8시,20.98765432098765,18.51851851851852,17925,0.606742714010087,생활형
name:하양한전|,하양한전,4875,6228,6228,,,,,11103,,18.0,4.0,2.0,7.0,7시,22.22222222222222,11.11111111111111,-1353,0.12185895703863821,생활형
name:하양황제맨션|,하양황제맨션,97933,94639,94639,,,,,192572,,1597.0,311.0,309.0,8.0,8시,19.47401377582968,19.348778960551034,3294,0.01710529048875226,생활형
name:하장1리|,하장1리,439,73,73,,,,,512,,0.0,0.0,0.0,5.0,5시,,,366,0.71484375,저이용형
name:하장3거리|,하장3거리,441,50,50,,,,,491,,1.0,0.0,0.0,15.0,15시,0.0,0.0,391,0.7963340122199593,저이용형
name:학남고등학교건너|,학남고등학교건너,50045,12304,12304,3.0,35.94683507,128.5694747,북구,62349,16681.666666666668,1664.0,390.0,205.0,16.0,16시,23.4375,12.319711538461538,37741,0.6053184493736868,생활형
name:학남고등학교앞|,학남고등학교앞,91477,17118,17118,4.0,35.9467031,128.5694636,북구,108595,22869.25,3047.0,382.0,483.0,15.0,15시,12.53692156219232,15.851657367902854,74359,0.6847368663382292,생활형
name:학남초등학교건너|,학남초등학교건너,110,667,667,1.0,35.94662833,128.56636,북구,777,110.0,0.0,0.0,0.0,5.0,5시,,,-557,0.7168597168597168,저이용형
name:학남초등학교앞|,학남초등학교앞,14218,4925,4925,2.0,35.94645873,128.566546,북구,19143,7109.0,490.0,107.0,100.0,8.0,8시,21.836734693877553,20.408163265306122,9293,0.48545160110745444,생활형
name:학명동|,학명동,33,64,64,,,,,97,,0.0,0.0,0.0,5.0,5시,,,-31,0.31958762886597936,저이용형
name:학명리 건너1|,학명리 건너1,315,4,4,,,,,319,,0.0,0.0,0.0,5.0,5시,,,311,0.9749216300940439,저이용형
name:학명리 건너2|,학명리 건너2,1574,20,20,,,,,1594,,11.0,4.0,0.0,16.0,16시,36.36363636363637,0.0,1554,0.9749058971141782,저이용형
name:학명리(등골마을건너)|,학명리(등골마을건너),68,4,4,,,,,72,,0.0,0.0,0.0,5.0,5시,,,64,0.8888888888888888,저이용형
name:학명리(등골마을입구)|,학명리(등골마을입구),21,63,63,,,,,84,,0.0,0.0,0.0,5.0,5시,,,-42,0.5,저이용형
name:학명리(삭막마을입구)|,학명리(삭막마을입구),14,185,185,,,,,199,,0.0,0.0,0.0,5.0,5시,,,-171,0.8592964824120602,저이용형
